0.0037 -0.0689671 -0.0689671 -0.07 -0.07 -0.0713427 -0.0681065 -0.0681065
0.0038 -0.0689124 -0.0689124 -0.07 -0.07 -0.0714138 -0.0680062 -0.0680062
0.0039 -0.068858 -0.068858 -0.07 -0.07 -0.0714845 -0.0679064 -0.0679064
0.004 -0.0688039 -0.0688039 -0.07 -0.07 -0.0715549 -0.0678072 -0.0678072
0.0041 -0.06875 -0.06875 -0.07 -0.07 -0.071625 -0.0677084 -0.0677084
0.0042 -0.0686964 -0.0686964 -0.07 -0.07 -0.0716947 -0.0676101 -0.0676101
0.0043 -0.068643 -0.068643 -0.07 -0.07 -0.071764 -0.0675123 -0.0675123
0.0044 -0.0685899 -0.0685899 -0.07 -0.07 -0.071833 -0.067415 -0.067415
0.0045 -0.0685371 -0.0685371 -0.07 -0.07 -0.0719017 -0.0673181 -0.0673181
0.0046 -0.0684845 -0.0684845 -0.07 -0.07 -0.07197 -0.0672218 -0.0672218
0.0047 -0.0684323 -0.0684323 -0.07 -0.07 -0.072038 -0.0671259 -0.0671259
0.0048 -0.0683802 -0.0683802 -0.07 -0.07 -0.0721056 -0.0670305 -0.0670305
0.0049 -0.0683284 -0.0683284 -0.07 -0.07 -0.072173 -0.0669356 -0.0669356
0.005 -0.0682769 -0.0682769 -0.07 -0.07 -0.0722399 -0.0668411 -0.0668411
0.0051 -0.0682257 -0.0682257 -0.07 -0.07 -0.0723066 -0.0667472 -0.0667472
0.0052 -0.0681747 -0.0681747 -0.07 -0.07 -0.0723729 -0.0666537 -0.0666537
0.0053 -0.0681239 -0.0681239 -0.07 -0.07 -0.0724388 -0.0665606 -0.0665606
0.0054 -0.0680734 -0.0680734 -0.07 -0.07 -0.0725045 -0.0664681 -0.0664681
0.0055 -0.0680232 -0.0680232 -0.07 -0.07 -0.0725698 -0.066376 -0.066376
0.0056 -0.0679732 -0.0679732 -0.07 -0.07 -0.0726348 -0.0662843 -0.0662843
0.0057 -0.0679235 -0.0679235 -0.07 -0.07 -0.0726994 -0.0661931 -0.0661931
0.0058 -0.067874 -0.067874 -0.07 -0.07 -0.0727638 -0.0661024 -0.0661024
0.0059 -0.0678247 -0.0678247 -0.07 -0.07 -0.0728278 -0.0660121 -0.0660121
0.006 -0.0677757 -0.0677757 -0.07 -0.07 -0.0728915 -0.0659223 -0.0659223
0.0061 -0.067727 -0.067727 -0.07 -0.07 -0.0729549 -0.0658329 -0.0658329
0.0062 -0.0676784 -0.0676784 -0.07 -0.07 -0.073018 -0.0657439 -0.0657439
0.0063 -0.0676302 -0.0676302 -0.07 -0.07 -0.0730807 -0.0656554 -0.0656554
0.0064 -0.0675821 -0.0675821 -0.07 -0.07 -0.0731431 -0.0655674 -0.0655674
0.0065 -0.0675343 -0.0675343 -0.07 -0.07 -0.0732053 -0.0654798 -0.0654798
0.0066 -0.0674868 -0.0674868 -0.07 -0.07 -0.0732671 -0.0653926 -0.0653926
0.0067 -0.0674395 -0.0674395 -0.07 -0.07 -0.0733286 -0.0653058 -0.0653058
0.0068 -0.0673924 -0.0673924 -0.07 -0.07 -0.0733898 -0.0652195 -0.0652195
0.0069 -0.0673455 -0.0673455 -0.07 -0.07 -0.0734507 -0.0651336 -0.0651336
0.007 -0.0672989 -0.0672989 -0.07 -0.07 -0.0735113 -0.0650482 -0.0650482
0.0071 -0.0672526 -0.0672526 -0.07 -0.07 -0.0735716 -0.0649631 -0.0649631
0.0072 -0.0672064 -0.0672064 -0.07 -0.07 -0.0736316 -0.0648785 -0.0648785
0.0073 -0.0671605 -0.0671605 -0.07 -0.07 -0.0736913 -0.0647944 -0.0647944
0.0074 -0.0671148 -0.0671148 -0.07 -0.07 -0.0737507 -0.0647106 -0.0647106
0.0075 -0.0670693 -0.0670693 -0.07 -0.07 -0.0738098 -0.0646273 -0.0646273
0.0076 -0.0670241 -0.0670241 -0.07 -0.07 -0.0738686 -0.0645443 -0.0645443
0.0077 -0.0669791 -0.0669791 -0.07 -0.07 -0.0739271 -0.0644618 -0.0644618
0.0078 -0.0669343 -0.0669343 -0.07 -0.07 -0.0739853 -0.0643797 -0.0643797
0.0079 -0.0668897 -0.0668897 -0.07 -0.07 -0.0740432 -0.064298 -0.064298
0.008 -0.0668454 -0.0668454 -0.07 -0.07 -0.0741009 -0.0642167 -0.0642167
0.0081 -0.0668013 -0.0668013 -0.07 -0.07 -0.0741582 -0.0641358 -0.0641358
0.0082 -0.0667574 -0.0667574 -0.07 -0.07 -0.0742153 -0.0640554 -0.0640554
0.0083 -0.0667137 -0.0667137 -0.07 -0.07 -0.0742721 -0.0639753 -0.0639753
0.0084 -0.0666702 -0.0666702 -0.07 -0.07 -0.0743286 -0.0638956 -0.0638956
0.0085 -0.066627 -0.066627 -0.07 -0.07 -0.0743848 -0.0638163 -0.0638163
0.0086 -0.066584 -0.066584 -0.07 -0.07 -0.0744407 -0.0637374 -0.0637374
0.0087 -0.0665411 -0.0665411 -0.07 -0.07 -0.0744964 -0.063659 -0.063659
0.0088 -0.0664985 -0.0664985 -0.07 -0.07 -0.0745518 -0.0635809 -0.0635809
0.0089 -0.0664561 -0.0664561 -0.07 -0.07 -0.0746069 -0.0635031 -0.0635031
0.009 -0.066414 -0.066414 -0.07 -0.07 -0.0746617 -0.0634258 -0.0634258
0.0091 -0.066372 -0.066372 -0.07 -0.07 -0.0747162 -0.0633489 -0.0633489
0.0092 -0.0663302 -0.0663302 -0.07 -0.07 -0.0747705 -0.0632723 -0.0632723
0.0093 -0.0662887 -0.0662887 -0.07 -0.07 -0.0748245 -0.0631962 -0.0631962
0.0094 -0.0662474 -0.0662474 -0.07 -0.07 -0.0748783 -0.0631204 -0.0631204
0.0095 -0.0662062 -0.0662062 -0.07 -0.07 -0.0749318 -0.063045 -0.063045
0.0096 -0.0661653 -0.0661653 -0.07 -0.07 -0.074985 -0.0629699 -0.0629699
0.0097 -0.0661246 -0.0661246 -0.07 -0.07 -0.0750379 -0.0628953 -0.0628953
0.0098 -0.066084 -0.066084 -0.07 -0.07 -0.0750906 -0.062821 -0.062821
0.0099 -0.0660437 -0.0660437 -0.07 -0.07 -0.075143 -0.0627471 -0.0627471
0.01 -0.0660036 -0.0660036 -0.07 -0.07 -0.0751952 -0.0626735 -0.0626735
0.0101 -0.0659637 -0.0659637 -0.07 -0.07 -0.0752471 -0.0626003 -0.0626003
0.0102 -0.065924 -0.065924 -0.07 -0.07 -0.0752987 -0.0625275 -0.0625275
0.0103 -0.0658844 -0.0658844 -0.07 -0.07 -0.0753501 -0.062455 -0.062455
0.0104 -0.0658451 -0.0658451 -0.07 -0.07 -0.0754012 -0.062383 -0.062383
0.0105 -0.065806 -0.065806 -0.07 -0.07 -0.0754521 -0.0623112 -0.0623112
0.0106 -0.0657671 -0.0657671 -0.07 -0.07 -0.0755027 -0.0622398 -0.0622398
0.0107 -0.0657283 -0.0657283 -0.07 -0.07 -0.075553 -0.0621688 -0.0621688
0.0108 -0.0656898 -0.0656898 -0.07 -0.07 -0.0756031 -0.0620982 -0.0620982
0.0109 -0.0656514 -0.0656514 -0.07 -0.07 -0.075653 -0.0620278 -0.0620278
0.011 -0.0656133 -0.0656133 -0.07 -0.07 -0.0757026 -0.0619579 -0.0619579
0.0111 -0.0655753 -0.0655753 -0.07 -0.07 -0.075752 -0.0618883 -0.0618883
0.0112 -0.0655375 -0.0655375 -0.07 -0.07 -0.0758011 -0.061819 -0.061819
0.0113 -0.0654999 -0.0654999 -0.07 -0.07 -0.07585 -0.0617501 -0.0617501
0.0114 -0.0654625 -0.0654625 -0.07 -0.07 -0.0758986 -0.0616815 -0.0616815
0.0115 -0.0654253 -0.0654253 -0.07 -0.07 -0.075947 -0.0616133 -0.0616133
0.0116 -0.0653882 -0.0653882 -0.07 -0.07 -0.0759951 -0.0615454 -0.0615454
0.0117 -0.0653514 -0.0653514 -0.07 -0.07 -0.076043 -0.0614778 -0.0614778
0.0118 -0.0653147 -0.0653147 -0.07 -0.07 -0.0760907 -0.0614106 -0.0614106
0.0119 -0.0652782 -0.0652782 -0.07 -0.07 -0.0761381 -0.0613437 -0.0613437
0.012 -0.0652419 -0.0652419 -0.07 -0.07 -0.0761853 -0.0612772 -0.0612772
0.0121 -0.0652058 -0.0652058 -0.07 -0.07 -0.0762323 -0.0612109 -0.0612109
0.0122 -0.0651699 -0.0651699 -0.07 -0.07 -0.076279 -0.061145 -0.061145
0.0123 -0.0651341 -0.0651341 -0.07 -0.07 -0.0763255 -0.0610795 -0.0610795
0.0124 -0.0650985 -0.0650985 -0.07 -0.07 -0.0763717 -0.0610143 -0.0610143
0.0125 -0.0650631 -0.0650631 -0.07 -0.07 -0.0764178 -0.0609493 -0.0609493
0.0126 -0.0650279 -0.0650279 -0.07 -0.07 -0.0764636 -0.0608848 -0.0608848
0.0127 -0.0649929 -0.0649929 -0.07 -0.07 -0.0765091 -0.0608205 -0.0608205
0.0128 -0.064958 -0.064958 -0.07 -0.07 -0.0765545 -0.0607566 -0.0607566
0.0129 -0.0649233 -0.0649233 -0.07 -0.07 -0.0765996 -0.0606929 -0.0606929
0.013 -0.0648887 -0.0648887 -0.07 -0.07 -0.0766445 -0.0606296 -0.0606296
0.0131 -0.0648544 -0.0648544 -0.07 -0.07 -0.0766891 -0.0605666 -0.0605666
0.0132 -0.0648202 -0.0648202 -0.07 -0.07 -0.0767336 -0.060504 -0.060504
0.0133 -0.0647862 -0.0647862 -0.07 -0.07 -0.0767778 -0.0604416 -0.0604416
0.0134 -0.0647523 -0.0647523 -0.07 -0.07 -0.0768218 -0.0603796 -0.0603796
0.0135 -0.0647187 -0.0647187 -0.07 -0.07 -0.0768656 -0.0603178 -0.0603178
0.0136 -0.0646851 -0.0646851 -0.07 -0.07 -0.0769092 -0.0602564 -0.0602564
0.0137 -0.0646518 -0.0646518 -0.07 -0.07 -0.0769525 -0.0601953 -0.0601953
0.0138 -0.0646186 -0.0646186 -0.07 -0.07 -0.0769956 -0.0601344 -0.0601344
0.0139 -0.0645856 -0.0645856 -0.07 -0.07 -0.0770385 -0.0600739 -0.0600739
0.014 -0.0645528 -0.0645528 -0.07 -0.07 -0.0770812 -0.0600137 -0.0600137
0.0141 -0.0645201 -0.0645201 -0.07 -0.07 -0.0771237 -0.0599538 -0.0599538
0.0142 -0.0644876 -0.0644876 -0.07 -0.07 -0.077166 -0.0598942 -0.0598942
0.0143 -0.0644552 -0.0644552 -0.07 -0.07 -0.0772081 -0.0598348 -0.0598348
0.0144 -0.064423 -0.064423 -0.07 -0.07 -0.0772499 -0.0597758 -0.0597758
0.0145 -0.064391 -0.064391 -0.07 -0.07 -0.0772916 -0.0597171 -0.0597171
0.0146 -0.0643591 -0.0643591 -0.07 -0.07 -0.077333 -0.0596586 -0.0596586
0.0147 -0.0643274 -0.0643274 -0.07 -0.07 -0.0773742 -0.0596005 -0.0596005
0.0148 -0.0642958 -0.0642958 -0.07 -0.07 -0.0774153 -0.0595426 -0.0595426
0.0149 -0.0642644 -0.0642644 -0.07 -0.07 -0.0774561 -0.0594851 -0.0594851
0.015 -0.0642332 -0.0642332 -0.07 -0.07 -0.0774967 -0.0594278 -0.0594278
0.0151 -0.0642021 -0.0642021 -0.07 -0.07 -0.0775371 -0.0593708 -0.0593708
0.0152 -0.0641712 -0.0641712 -0.07 -0.07 -0.0775773 -0.0593141 -0.0593141
0.0153 -0.0641404 -0.0641404 -0.07 -0.07 -0.0776174 -0.0592576 -0.0592576
0.0154 -0.0641098 -0.0641098 -0.07 -0.07 -0.0776572 -0.0592015 -0.0592015
0.0155 -0.0640793 -0.0640793 -0.07 -0.07 -0.0776968 -0.0591456 -0.0591456
0.0156 -0.064049 -0.064049 -0.07 -0.07 -0.0777362 -0.05909 -0.05909
0.0157 -0.0640188 -0.0640188 -0.07 -0.07 -0.0777754 -0.0590347 -0.0590347
0.0158 -0.0639888 -0.0639888 -0.07 -0.07 -0.0778144 -0.0589797 -0.0589797
0.0159 -0.0639589 -0.0639589 -0.07 -0.07 -0.0778533 -0.0589249 -0.0589249
0.016 -0.0639292 -0.0639292 -0.07 -0.07 -0.0778919 -0.0588705 -0.0588705
0.0161 -0.0638996 -0.0638996 -0.07 -0.07 -0.0779304 -0.0588162 -0.0588162
0.0162 -0.0638702 -0.0638702 -0.07 -0.07 -0.0779686 -0.0587623 -0.0587623
0.0163 -0.0638409 -0.0638409 -0.07 -0.07 -0.0780067 -0.0587086 -0.0587086
0.0164 -0.0638118 -0.0638118 -0.07 -0.07 -0.0780445 -0.0586552 -0.0586552
0.0165 -0.0637828 -0.0637828 -0.07 -0.07 -0.0780822 -0.0586021 -0.0586021
0.0166 -0.0637539 -0.0637539 -0.07 -0.07 -0.0781197 -0.0585492 -0.0585492
0.0167 -0.0637253 -0.0637253 -0.07 -0.07 -0.078157 -0.0584966 -0.0584966
0.0168 -0.0636967 -0.0636967 -0.07 -0.07 -0.0781942 -0.0584442 -0.0584442
0.0169 -0.0636683 -0.0636683 -0.07 -0.07 -0.0782311 -0.0583921 -0.0583921
0.017 -0.06364 -0.06364 -0.07 -0.07 -0.0782678 -0.0583403 -0.0583403
0.0171 -0.0636119 -0.0636119 -0.07 -0.07 -0.0783044 -0.0582887 -0.0582887
0.0172 -0.0635839 -0.0635839 -0.07 -0.07 -0.0783408 -0.0582374 -0.0582374
0.0173 -0.063556 -0.063556 -0.07 -0.07 -0.078377 -0.0581864 -0.0581864
0.0174 -0.0635283 -0.0635283 -0.07 -0.07 -0.078413 -0.0581356 -0.0581356
0.0175 -0.0635008 -0.0635008 -0.07 -0.07 -0.0784489 -0.058085 -0.058085
0.0176 -0.0634733 -0.0634733 -0.07 -0.07 -0.0784845 -0.0580347 -0.0580347
0.0177 -0.063446 -0.063446 -0.07 -0.07 -0.07852 -0.0579847 -0.0579847
0.0178 -0.0634189 -0.0634189 -0.07 -0.07 -0.0785553 -0.0579349 -0.0579349
0.0179 -0.0633918 -0.0633918 -0.07 -0.07 -0.0785905 -0.0578853 -0.0578853
0.018 -0.0633649 -0.0633649 -0.07 -0.07 -0.0786254 -0.057836 -0.057836
0.0181 -0.0633382 -0.0633382 -0.07 -0.07 -0.0786602 -0.057787 -0.057787
0.0182 -0.0633115 -0.0633115 -0.07 -0.07 -0.0786948 -0.0577381 -0.0577381
0.0183 -0.0632851 -0.0632851 -0.07 -0.07 -0.0787293 -0.0576896 -0.0576896
0.0184 -0.0632587 -0.0632587 -0.07 -0.07 -0.0787635 -0.0576412 -0.0576412
0.0185 -0.0632325 -0.0632325 -0.07 -0.07 -0.0787976 -0.0575932 -0.0575932
0.0186 -0.0632064 -0.0632064 -0.07 -0.07 -0.0788316 -0.0575453 -0.0575453
0.0187 -0.0631804 -0.0631804 -0.07 -0.07 -0.0788653 -0.0574977 -0.0574977
0.0188 -0.0631546 -0.0631546 -0.07 -0.07 -0.0788989 -0.0574503 -0.0574503
0.0189 -0.0631289 -0.0631289 -0.07 -0.07 -0.0789323 -0.0574032 -0.0574032
0.019 -0.0631033 -0.0631033 -0.07 -0.07 -0.0789656 -0.0573563 -0.0573563
0.0191 -0.0630778 -0.0630778 -0.07 -0.07 -0.0789987 -0.0573096 -0.0573096
0.0192 -0.0630525 -0.0630525 -0.07 -0.07 -0.0790316 -0.0572632 -0.0572632
0.0193 -0.0630273 -0.0630273 -0.07 -0.07 -0.0790644 -0.057217 -0.057217
0.0194 -0.0630022 -0.0630022 -0.07 -0.07 -0.079097 -0.057171 -0.057171
0.0195 -0.0629773 -0.0629773 -0.07 -0.07 -0.0791294 -0.0571253 -0.0571253
0.0196 -0.0629524 -0.0629524 -0.07 -0.07 -0.0791617 -0.0570798 -0.0570798
0.0197 -0.0629277 -0.0629277 -0.07 -0.07 -0.0791938 -0.0570345 -0.0570345
0.0198 -0.0629032 -0.0629032 -0.07 -0.07 -0.0792257 -0.0569894 -0.0569894
0.0199 -0.0628787 -0.0628787 -0.07 -0.07 -0.0792575 -0.0569446 -0.0569446
0.02 -0.0628544 -0.0628544 -0.07 -0.07 -0.0792892 -0.0569 -0.0569
0.0201 -0.0628302 -0.0628302 -0.07 -0.07 -0.0793206 -0.0568556 -0.0568556
0.0202 -0.0628061 -0.0628061 -0.07 -0.07 -0.079352 -0.0568114 -0.0568114
0.0203 -0.0627821 -0.0627821 -0.07 -0.07 -0.0793831 -0.0567675 -0.0567675
0.0204 -0.0627583 -0.0627583 -0.07 -0.07 -0.0794141 -0.0567238 -0.0567238
0.0205 -0.0627345 -0.0627345 -0.07 -0.07 -0.079445 -0.0566803 -0.0566803
0.0206 -0.0627109 -0.0627109 -0.07 -0.07 -0.0794757 -0.056637 -0.056637
0.0207 -0.0626874 -0.0626874 -0.07 -0.07 -0.0795062 -0.0565939 -0.0565939
0.0208 -0.062664 -0.062664 -0.07 -0.07 -0.0795366 -0.056551 -0.056551
0.0209 -0.0626408 -0.0626408 -0.07 -0.07 -0.0795669 -0.0565084 -0.0565084
0.021 -0.0626176 -0.0626176 -0.07 -0.07 -0.079597 -0.0564659 -0.0564659
0.0211 -0.0625946 -0.0625946 -0.07 -0.07 -0.0796269 -0.0564237 -0.0564237
0.0212 -0.0625717 -0.0625717 -0.07 -0.07 -0.0796567 -0.0563817 -0.0563817
0.0213 -0.0625489 -0.0625489 -0.07 -0.07 -0.0796863 -0.0563399 -0.0563399
0.0214 -0.0625262 -0.0625262 -0.07 -0.07 -0.0797158 -0.0562983 -0.0562983
0.0215 -0.0625036 -0.0625036 -0.07 -0.07 -0.0797452 -0.0562569 -0.0562569
0.0216 -0.0624811 -0.0624811 -0.07 -0.07 -0.0797744 -0.0562158 -0.0562158
0.0217 -0.0624588 -0.0624588 -0.07 -0.07 -0.0798034 -0.0561748 -0.0561748
0.0218 -0.0624365 -0.0624365 -0.07 -0.07 -0.0798323 -0.056134 -0.056134
0.0219 -0.0624144 -0.0624144 -0.07 -0.07 -0.0798611 -0.0560934 -0.0560934
0.022 -0.0623924 -0.0623924 -0.07 -0.07 -0.0798897 -0.0560531 -0.0560531
0.0221 -0.0623705 -0.0623705 -0.07 -0.07 -0.0799182 -0.0560129 -0.0560129
0.0222 -0.0623487 -0.0623487 -0.07 -0.07 -0.0799465 -0.0559729 -0.0559729
0.0223 -0.062327 -0.062327 -0.07 -0.07 -0.0799747 -0.0559332 -0.0559332
0.0224 -0.0623054 -0.0623054 -0.07 -0.07 -0.0800028 -0.0558936 -0.0558936
0.0225 -0.0622839 -0.0622839 -0.07 -0.07 -0.0800307 -0.0558542 -0.0558542
0.0226 -0.0622626 -0.0622626 -0.07 -0.07 -0.0800585 -0.0558151 -0.0558151
0.0227 -0.0622413 -0.0622413 -0.07 -0.07 -0.0800861 -0.0557761 -0.0557761
0.0228 -0.0622202 -0.0622202 -0.07 -0.07 -0.0801136 -0.0557373 -0.0557373
0.0229 -0.0621991 -0.0621991 -0.07 -0.07 -0.080141 -0.0556987 -0.0556987
0.023 -0.0621782 -0.0621782 -0.07 -0.07 -0.0801682 -0.0556603 -0.0556603
0.0231 -0.0621573 -0.0621573 -0.07 -0.07 -0.0801953 -0.0556221 -0.0556221
0.0232 -0.0621366 -0.0621366 -0.07 -0.07 -0.0802223 -0.0555841 -0.0555841
0.0233 -0.062116 -0.062116 -0.07 -0.07 -0.0802491 -0.0555463 -0.0555463
0.0234 -0.0620954 -0.0620954 -0.07 -0.07 -0.0802758 -0.0555086 -0.0555086
0.0235 -0.062075 -0.062075 -0.07 -0.07 -0.0803023 -0.0554712 -0.0554712
0.0236 -0.0620547 -0.0620547 -0.07 -0.07 -0.0803288 -0.0554339 -0.0554339
0.0237 -0.0620345 -0.0620345 -0.07 -0.07 -0.0803551 -0.0553969 -0.0553969
0.0238 -0.0620143 -0.0620143 -0.07 -0.07 -0.0803812 -0.05536 -0.05536
0.0239 -0.0619943 -0.0619943 -0.07 -0.07 -0.0804072 -0.0553233 -0.0553233
0.024 -0.0619744 -0.0619744 -0.07 -0.07 -0.0804331 -0.0552867 -0.0552867
0.0241 -0.0619546 -0.0619546 -0.07 -0.07 -0.0804589 -0.0552504 -0.0552504
0.0242 -0.0619348 -0.0619348 -0.07 -0.07 -0.0804846 -0.0552142 -0.0552142
0.0243 -0.0619152 -0.0619152 -0.07 -0.07 -0.0805101 -0.0551782 -0.0551782
0.0244 -0.0618957 -0.0618957 -0.07 -0.07 -0.0805355 -0.0551424 -0.0551424
0.0245 -0.0618762 -0.0618762 -0.07 -0.07 -0.0805607 -0.0551068 -0.0551068
0.0246 -0.0618569 -0.0618569 -0.07 -0.07 -0.0805859 -0.0550714 -0.0550714
0.0247 -0.0618377 -0.0618377 -0.07 -0.07 -0.0806109 -0.0550361 -0.0550361
0.0248 -0.0618185 -0.0618185 -0.07 -0.07 -0.0806357 -0.055001 -0.055001
0.0249 -0.0617995 -0.0617995 -0.07 -0.07 -0.0806605 -0.0549661 -0.0549661
0.025 -0.0617805 -0.0617805 -0.07 -0.07 -0.0806851 -0.0549314 -0.0549314
0.0251 -0.0617617 -0.0617617 -0.07 -0.07 -0.0807097 -0.0548968 -0.0548968
0.0252 -0.0617429 -0.0617429 -0.07 -0.07 -0.080734 -0.0548624 -0.0548624
0.0253 -0.0617242 -0.0617242 -0.07 -0.07 -0.0807583 -0.0548282 -0.0548282
0.0254 -0.0617057 -0.0617057 -0.07 -0.07 -0.0807825 -0.0547941 -0.0547941
0.0255 -0.0616872 -0.0616872 -0.07 -0.07 -0.0808065 -0.0547602 -0.0547602
0.0256 -0.0616688 -0.0616688 -0.07 -0.07 -0.0808304 -0.0547265 -0.0547265
0.0257 -0.0616505 -0.0616505 -0.07 -0.07 -0.0808542 -0.054693 -0.054693
0.0258 -0.0616323 -0.0616323 -0.07 -0.07 -0.0808778 -0.0546596 -0.0546596
0.0259 -0.0616142 -0.0616142 -0.07 -0.07 -0.0809014 -0.0546264 -0.0546264
0.026 -0.0615961 -0.0615961 -0.07 -0.07 -0.0809248 -0.0545933 -0.0545933
0.0261 -0.0615782 -0.0615782 -0.07 -0.07 -0.0809482 -0.0545604 -0.0545604
0.0262 -0.0615604 -0.0615604 -0.07 -0.07 -0.0809714 -0.0545277 -0.0545277
0.0263 -0.0615426 -0.0615426 -0.07 -0.07 -0.0809944 -0.0544952 -0.0544952
0.0264 -0.0615249 -0.0615249 -0.07 -0.07 -0.0810174 -0.0544628 -0.0544628
0.0265 -0.0615074 -0.0615074 -0.07 -0.07 -0.0810403 -0.0544305 -0.0544305
0.0266 -0.0614899 -0.0614899 -0.07 -0.07 -0.081063 -0.0543985 -0.0543985
0.0267 -0.0614725 -0.0614725 -0.07 -0.07 -0.0810856 -0.0543666 -0.0543666
0.0268 -0.0614551 -0.0614551 -0.07 -0.07 -0.0811082 -0.0543348 -0.0543348
0.0269 -0.0614379 -0.0614379 -0.07 -0.07 -0.0811306 -0.0543032 -0.0543032
0.027 -0.0614208 -0.0614208 -0.07 -0.07 -0.0811528 -0.0542718 -0.0542718
0.0271 -0.0614037 -0.0614037 -0.07 -0.07 -0.081175 -0.0542405 -0.0542405
0.0272 -0.0613867 -0.0613867 -0.07 -0.07 -0.0811971 -0.0542094 -0.0542094
0.0273 -0.0613698 -0.0613698 -0.07 -0.07 -0.0812191 -0.0541784 -0.0541784
0.0274 -0.061353 -0.061353 -0.07 -0.07 -0.0812409 -0.0541476 -0.0541476
0.0275 -0.0613363 -0.0613363 -0.07 -0.07 -0.0812627 -0.0541169 -0.0541169
0.0276 -0.0613197 -0.0613197 -0.07 -0.07 -0.0812843 -0.0540864 -0.0540864
0.0277 -0.0613031 -0.0613031 -0.07 -0.07 -0.0813058 -0.0540561 -0.0540561
0.0278 -0.0612866 -0.0612866 -0.07 -0.07 -0.0813272 -0.0540259 -0.0540259
0.0279 -0.0612702 -0.0612702 -0.07 -0.07 -0.0813485 -0.0539958 -0.0539958
0.028 -0.0612539 -0.0612539 -0.07 -0.07 -0.0813697 -0.0539659 -0.0539659
0.0281 -0.0612377 -0.0612377 -0.07 -0.07 -0.0813908 -0.0539362 -0.0539362
0.0282 -0.0612215 -0.0612215 -0.07 -0.07 -0.0814118 -0.0539066 -0.0539066
0.0283 -0.0612055 -0.0612055 -0.07 -0.07 -0.0814327 -0.0538771 -0.0538771
0.0284 -0.0611895 -0.0611895 -0.07 -0.07 -0.0814535 -0.0538478 -0.0538478
0.0285 -0.0611736 -0.0611736 -0.07 -0.07 -0.0814742 -0.0538186 -0.0538186
0.0286 -0.0611577 -0.0611577 -0.07 -0.07 -0.0814948 -0.0537896 -0.0537896
