0 -0.0695212 -0.0695212 -0.069601 -0.069601
0.0001 -0.0690448 -0.0690448 -0.069204 -0.069204
0.0002 -0.0685707 -0.0685707 -0.068809 -0.068809
0.0003 -0.0680991 -0.0680991 -0.0684159 -0.0684159
0.0004 -0.0676297 -0.0676297 -0.0680248 -0.0680248
0.0005 -0.0671628 -0.0671628 -0.0676357 -0.0676357
0.0006 -0.0666981 -0.0666981 -0.0672484 -0.0672484
0.0007 -0.0662358 -0.0662358 -0.0668632 -0.0668632
0.0008 -0.0657757 -0.0657757 -0.0664798 -0.0664798
0.0009 -0.065318 -0.065318 -0.0660984 -0.0660984
0.001 -0.0648626 -0.0648626 -0.0657188 -0.0657188
0.0011 -0.0644094 -0.0644094 -0.0653412 -0.0653412
0.0012 -0.0639585 -0.0639585 -0.0649654 -0.0649654
0.0013 -0.0635098 -0.0635098 -0.0645915 -0.0645915
0.0014 -0.0630634 -0.0630634 -0.0642195 -0.0642195
0.0015 -0.0626191 -0.0626191 -0.0638493 -0.0638493
0.0016 -0.0621772 -0.0621772 -0.063481 -0.063481
0.0017 -0.0617374 -0.0617374 -0.0631145 -0.0631145
0.0018 -0.0612998 -0.0612998 -0.0627498 -0.0627498
0.0019 -0.0608644 -0.0608644 -0.062387 -0.062387
0.002 -0.0604311 -0.0604311 -0.0614275 -0.062026
0.0021 -0.06 -0.06 -0.0604727 -0.0616667
0.0022 -0.0595711 -0.0595711 -0.0595227 -0.0613093
0.0023 -0.0591443 -0.0591443 -0.0585775 -0.0609536
0.0024 -0.0587197 -0.0587197 -0.0576369 -0.0605997
0.0025 -0.0582971 -0.0582971 -0.0567011 -0.0602476
0.0026 -0.0578767 -0.0578767 -0.0557699 -0.0598973
0.0027 -0.0574583 -0.0574583 -0.0548434 -0.0595486
0.0028 -0.0570421 -0.0570421 -0.0539215 -0.0592018
0.0029 -0.0566279 -0.0566279 -0.0530041 -0.0588566
0.003 -0.0562158 -0.0562158 -0.0520914 -0.0585132
0.0031 -0.0558057 -0.0558057 -0.0511832 -0.0581715
0.0032 -0.0553977 -0.0553977 -0.0502796 -0.0578315
0.0033 -0.0549918 -0.0549918 0 -0.0574932
0.0034 -0.0550767 -0.0545878 -0.055 -0.0573187
0.0035 -0.0551588 -0.0541859 -0.055 -0.0571455
0.0036 -0.0552382 -0.0537859 -0.055 -0.0569737
0.0037 -0.0553148 -0.053388 -0.055 -0.0568031
0.0038 -0.0553888 -0.0529921 -0.055 -0.0566339
0.0039 -0.0554602 -0.0525981 -0.055 -0.0564659
0.004 -0.0555291 -0.0522061 -0.055 -0.0562991
0.0041 -0.0555955 -0.051816 -0.055 -0.0561336
0.0042 -0.0556595 -0.0514279 -0.055 -0.0559693
0.0043 -0.0557211 -0.0510417 -0.055 -0.0558063
0.0044 -0.0557804 -0.0506575 -0.055 -0.0556444
0.0045 -0.0558375 -0.0502751 -0.055 -0.0554837
0.0046 -0.0558923 0 -0.055 -0.0553242
0.0047 -0.0558334 -0.055 -0.055 -0.0543932
0.0048 -0.05578 -0.055 -0.055 -0.0535209
0.0049 -0.0557318 -0.055 -0.055 -0.0527031
0.005 -0.0556882 -0.055 -0.055 -0.0519356
0.0051 -0.0556491 -0.055 -0.055 -0.0512148
0.0052 -0.055614 -0.055 -0.055 -0.0505374
0.0053 -0.0555827 -0.055 -0.0540773 0
0.0054 -0.0555548 -0.055 -0.0533384 -0.055
0.0055 -0.0555302 -0.055 -0.0526064 -0.055
0.0056 -0.0555085 -0.055 -0.0518812 -0.055
0.0057 -0.0554896 -0.055 -0.0511627 -0.055
0.0058 -0.0554732 -0.055 -0.050451 -0.055
0.0059 -0.055459 -0.055 0 -0.055
0.006 -0.0559305 -0.055 -0.055 -0.055
0.0061 -0.0563869 -0.055 -0.055 -0.055
0.0062 -0.0568287 -0.055 -0.055 -0.055
0.0063 -0.0572564 -0.055 -0.055 -0.055
0.0064 -0.0576703 -0.055 -0.055 -0.055
0.0065 -0.058071 -0.055 -0.055 -0.055
0.0066 -0.0584587 -0.0550703 -0.055 -0.055
0.0067 -0.058834 -0.0551382 -0.055 -0.055
0.0068 -0.0591972 -0.0552036 -0.055 -0.055
0.0069 -0.0595487 -0.0552667 -0.055 -0.055
0.007 -0.0598888 -0.0553274 -0.055 -0.055
0.0071 -0.0602178 -0.0553858 -0.055 -0.055
0.0072 -0.0605362 -0.055442 -0.055 -0.055
0.0073 -0.0608442 -0.0554961 -0.055 -0.0547942
0.0074 -0.0611421 -0.0555479 -0.055 -0.0546015
0.0075 -0.0614302 -0.0555977 -0.055 -0.0544211
0.0076 -0.0617088 -0.0556455 -0.055 -0.0542522
0.0077 -0.0619783 -0.0556912 -0.055 -0.054094
0.0078 -0.0622388 -0.055735 -0.055 -0.0539461
0.0079 -0.0624906 -0.0557769 -0.0542413 -0.0538076
0.008 -0.062734 -0.0558169 -0.0534895 -0.0536781
0.0081 -0.0629693 -0.055855 -0.0527446 -0.0535569
0.0082 -0.0631967 -0.0558914 -0.0520064 -0.0534436
0.0083 -0.0634163 -0.0559259 -0.0512748 -0.0533376
0.0084 -0.0636285 -0.0559588 -0.0505499 -0.0532386
0.0085 -0.0638335 -0.05599 0 -0.053146
0.0086 -0.0643985 -0.0560195 -0.055 -0.0532442
0.0087 -0.0649367 -0.0560474 -0.055 -0.0533441
0.0088 -0.0654492 -0.0560737 -0.055 -0.0534456
0.0089 -0.0659374 -0.0560984 -0.055 -0.0535484
0.009 -0.0664023 -0.0561216 -0.055 -0.0536523
0.0091 -0.0668452 -0.0561434 -0.055 -0.053757
