0 -0.07 -0.07 -0.0694015 -0.07
0.0001 -0.07 -0.07 -0.068806 -0.07
0.0002 -0.07 -0.07 -0.0682134 -0.07
0.0003 -0.07 -0.07 -0.0676238 -0.07
0.0004 -0.07 -0.07 -0.0670372 -0.07
0.0005 -0.07 -0.07 -0.0664535 -0.07
0.0006 -0.07 -0.07 -0.0658727 -0.07
0.0007 -0.07 -0.07 -0.0652947 -0.07
0.0008 -0.07 -0.07 -0.0647197 -0.07
0.0009 -0.07 -0.07 -0.0641475 -0.07
0.001 -0.07 -0.07 -0.0635782 -0.07
0.0011 -0.07 -0.07 -0.0630117 -0.07
0.0012 -0.07 -0.07 -0.0624481 -0.07
0.0013 -0.07 -0.07 -0.0618872 -0.07
0.0014 -0.07 -0.07 -0.0613292 -0.07
0.0015 -0.07 -0.07 -0.0607739 -0.07
0.0016 -0.07 -0.07 -0.0602214 -0.07
0.0017 -0.07 -0.07 -0.0596717 -0.07
0.0018 -0.07 -0.07 -0.0591247 -0.07
0.0019 -0.07 -0.07 -0.0585805 -0.07
0.002 -0.0695212 -0.0695212 -0.0586374 -0.07
0.0021 -0.0690448 -0.0690448 -0.0586941 -0.07
0.0022 -0.0685707 -0.0685707 -0.0587505 -0.07
0.0023 -0.0680991 -0.0680991 -0.0588066 -0.07
0.0024 -0.0676297 -0.0676297 -0.0588624 -0.07
0.0025 -0.0671628 -0.0671628 -0.058918 -0.07
0.0026 -0.0666981 -0.0666981 -0.0589732 -0.07
0.0027 -0.0662358 -0.0662358 -0.0590282 -0.07
0.0028 -0.0657757 -0.0657757 -0.059083 -0.07
0.0029 -0.065318 -0.065318 -0.0591374 -0.07
0.003 -0.0648626 -0.0648626 -0.0591916 -0.07
0.0031 -0.0644094 -0.0644094 -0.0592455 -0.07
0.0032 -0.0639585 -0.0639585 -0.0592991 -0.07
0.0033 -0.0635098 -0.0635098 -0.0593525 -0.07
0.0034 -0.0630634 -0.0630634 -0.0594056 -0.07
0.0035 -0.0626191 -0.0626191 -0.0594584 -0.07
0.0036 -0.0621772 -0.0621772 -0.059511 -0.07
0.0037 -0.0617374 -0.0617374 -0.0595633 -0.07
0.0038 -0.0612998 -0.0612998 -0.0596154 -0.07
0.0039 -0.0608644 -0.0608644 -0.0596672 -0.07
0.004 -0.0604311 -0.0604311 -0.0597187 -0.07
0.0041 -0.06 -0.06 -0.05977 -0.07
0.0042 -0.0595711 -0.0595711 -0.059821 -0.07
0.0043 -0.0591443 -0.0591443 -0.0598718 -0.07
0.0044 -0.0587197 -0.0587197 -0.0599223 -0.07
0.0045 -0.0582971 -0.0582971 -0.0599726 -0.07
0.0046 -0.0578767 -0.0578767 -0.0600226 -0.07
0.0047 -0.0574583 -0.0574583 -0.0600724 -0.07
0.0048 -0.0570421 -0.0570421 -0.0601219 -0.07
0.0049 -0.0566279 -0.0566279 -0.0601711 -0.07
0.005 -0.0562158 -0.0562158 -0.0602202 -0.07
0.0051 -0.0558057 -0.0558057 -0.0602689 -0.07
0.0052 -0.0553977 -0.0553977 -0.0603175 -0.07
0.0053 -0.0549918 -0.0549918 -0.0603658 -0.07
0.0054 -0.0545878 -0.0545878 -0.0604138 -0.07
0.0055 -0.0541859 -0.0541859 -0.0604616 -0.07
0.0056 -0.0537859 -0.0537859 -0.0605092 -0.07
0.0057 -0.053388 -0.053388 -0.0605565 -0.07
0.0058 -0.0529921 -0.0529921 -0.0606036 -0.07
0.0059 -0.0525981 -0.0525981 -0.0606505 -0.07
0.006 -0.0522061 -0.0522061 -0.0606971 -0.07
0.0061 -0.051816 -0.051816 -0.0607435 -0.07
0.0062 -0.0514279 -0.0514279 -0.0607897 -0.07
0.0063 -0.0510417 -0.0510417 -0.0608357 -0.07
0.0064 -0.0506575 -0.0506575 -0.0608814 -0.07
0.0065 -0.0502751 -0.0502751 -0.0609268 -0.07
0.0066 0 0 -0.0609721 -0.07
0.0067 -0.055 -0.055 -0.0601656 -0.0690224
0.0068 -0.055 -0.055 -0.0594154 -0.0681104
0.0069 -0.055 -0.055 -0.0587175 -0.0672592
0.007 -0.055 -0.055 -0.058068 -0.0664644
0.0071 -0.055 -0.055 -0.0574635 -0.0657221
0.0072 -0.055 -0.055 -0.0569011 -0.0650287
0.0073 -0.055 -0.055 -0.0563777 -0.0643807
