0 -0.0699003 -0.0699003 -0.0699003 -0.0699003
0.0001 -0.069801 -0.069801 -0.069801 -0.069801
0.0002 -0.0697022 -0.0697022 -0.0697022 -0.0697022
0.0003 -0.069604 -0.069604 -0.069604 -0.069604
0.0004 -0.0695062 -0.0695062 -0.0695062 -0.0695062
0.0005 -0.0694089 -0.0694089 -0.0694089 -0.0694089
0.0006 -0.0693121 -0.0693121 -0.0693121 -0.0693121
0.0007 -0.0692158 -0.0692158 -0.0692158 -0.0692158
0.0008 -0.0691199 -0.0691199 -0.0691199 -0.0691199
0.0009 -0.0690246 -0.0690246 -0.0690246 -0.0690246
0.001 -0.0689297 -0.0689297 -0.0689297 -0.0689297
0.0011 -0.0688353 -0.0688353 -0.0688353 -0.0688353
0.0012 -0.0687413 -0.0687413 -0.0687413 -0.0687413
0.0013 -0.0686478 -0.0686478 -0.0686478 -0.0686478
0.0014 -0.0685548 -0.0685548 -0.0685548 -0.0685548
0.0015 -0.0684623 -0.0684623 -0.0684623 -0.0684623
0.0016 -0.0683702 -0.0683702 -0.0683702 -0.0683702
0.0017 -0.0682786 -0.0682786 -0.0682786 -0.0682786
0.0018 -0.0681874 -0.0681874 -0.0681874 -0.0681874
0.0019 -0.0680967 -0.0680967 -0.0680967 -0.0680967
0.002 -0.0680064 -0.0680064 -0.0680064 -0.0680064
0.0021 -0.0679166 -0.0679166 -0.0679166 -0.0679166
0.0022 -0.0678273 -0.0678273 -0.0678273 -0.0678273
0.0023 -0.0677383 -0.0677383 -0.0677383 -0.0677383
0.0024 -0.0676499 -0.0676499 -0.0676499 -0.0676499
0.0025 -0.0675618 -0.0675618 -0.0675618 -0.0675618
0.0026 -0.0674742 -0.0674742 -0.0674742 -0.0674742
0.0027 -0.0673871 -0.0673871 -0.0673871 -0.0673871
0.0028 -0.0673004 -0.0673004 -0.0673004 -0.0673004
0.0029 -0.0672141 -0.0672141 -0.0672141 -0.0672141
0.003 -0.0671282 -0.0671282 -0.0671282 -0.0671282
0.0031 -0.0670428 -0.0670428 -0.0670428 -0.0670428
0.0032 -0.0669578 -0.0669578 -0.0669578 -0.0669578
0.0033 -0.0668732 -0.0668732 -0.0668732 -0.0668732
0.0034 -0.066789 -0.066789 -0.066789 -0.066789
0.0035 -0.0667053 -0.0667053 -0.0667053 -0.0667053
0.0036 -0.066622 -0.066622 -0.066622 -0.066622
0.0037 -0.0665391 -0.0665391 -0.0665391 -0.0665391
0.0038 -0.0664566 -0.0664566 -0.0664566 -0.0664566
0.0039 -0.0663745 -0.0663745 -0.0663745 -0.0663745
0.004 -0.0662928 -0.0662928 -0.0662928 -0.0662928
0.0041 -0.0662116 -0.0662116 -0.0662116 -0.0662116
0.0042 -0.0661307 -0.0661307 -0.0661307 -0.0661307
0.0043 -0.0660503 -0.0660503 -0.0660503 -0.0660503
0.0044 -0.0659702 -0.0659702 -0.0659702 -0.0659702
0.0045 -0.0658906 -0.0658906 -0.0658906 -0.0658906
0.0046 -0.0658113 -0.0658113 -0.0658113 -0.0658113
0.0047 -0.0657324 -0.0657324 -0.0657324 -0.0657324
0.0048 -0.065654 -0.065654 -0.065654 -0.065654
0.0049 -0.0655759 -0.0655759 -0.0655759 -0.0655759
0.005 -0.0654982 -0.0654982 -0.0654982 -0.0654982
0.0051 -0.0654209 -0.0654209 -0.0654209 -0.0654209
0.0052 -0.065344 -0.065344 -0.065344 -0.065344
0.0053 -0.0652675 -0.0652675 -0.0652675 -0.0652675
0.0054 -0.0651913 -0.0651913 -0.0651913 -0.0651913
0.0055 -0.0651155 -0.0651155 -0.0651155 -0.0651155
0.0056 -0.0650401 -0.0650401 -0.0650401 -0.0650401
0.0057 -0.0649651 -0.0649651 -0.0649651 -0.0649651
0.0058 -0.0648905 -0.0648905 -0.0648905 -0.0648905
0.0059 -0.0648162 -0.0648162 -0.0648162 -0.0648162
0.006 -0.0647423 -0.0647423 -0.0647423 -0.0647423
0.0061 -0.0646688 -0.0646688 -0.0646688 -0.0646688
0.0062 -0.0645956 -0.0645956 -0.0645956 -0.0645956
0.0063 -0.0645228 -0.0645228 -0.0645228 -0.0645228
0.0064 -0.0644504 -0.0644504 -0.0644504 -0.0644504
0.0065 -0.0643783 -0.0643783 -0.0643783 -0.0643783
0.0066 -0.0643066 -0.0643066 -0.0643066 -0.0643066
0.0067 -0.0642352 -0.0642352 -0.0642352 -0.0642352
